,%,match,runtime,total
0,0.0008121063265063582,41,99.73441958427429,50486
1,0.2621664050235479,334,99.83214950561523,1274
2,0.013157894736842105,4,99.5143609046936,304
3,0.016216216216216217,6,99.98147654533386,370
4,0.04,6,100.02042055130005,150
5,0.30434782608695654,987,99.69109082221985,3243
6,0.1161504424778761,420,99.51185822486877,3616
7,0.00035363358508676653,28,99.61441445350647,79178
8,0.0005221678466040874,43,100.66227436065674,82349
9,0.0,0,99.39956784248352,135
10,0.17307692307692307,18,99.41069412231445,104
11,0.0,0,99.61847114562988,86
12,0.0,0,99.1639895439148,1642
13,0.0,0,99.3164918422699,1742
14,1.0,7,99.12371182441711,7
