,%,match,runtime,total
0,0.0018619023095511626,94,1584.9109280109406,50486
1,0.6357927786499215,810,1195.2790172100067,1274
2,1.0,304,873.6784377098083,304
3,0.0945945945945946,35,1469.593413591385,370
4,0.1,15,1317.8567924499512,150
5,0.41042244835029296,1331,1100.6616640090942,3243
6,0.7099004424778761,2567,1438.5412554740906,3616
7,0.0013134961731794184,104,1555.531081199646,79178
8,0.014353544062465846,1182,1224.7299778461456,82349
9,0.08888888888888889,12,973.3161828517914,135
10,0.20192307692307693,21,1579.5745151042938,104
11,0.13953488372093023,12,1539.7611105442047,86
12,0.6455542021924482,1060,1112.499167919159,1642
13,0.03559127439724455,62,1572.3346445560455,1742
14,1.0,7,1289.886352300644,7
