,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9
0,0.255998079667063,0.006947499999999999,0.0,0.13242494101633395,0.33965397660818714,0.5025475,0.12709,0.0175,1.0
1,0.2864788987695392,0.16868288525923994,0.1461927863425141,0.2027370995018054,0.24543236952900815,0.2635321489338441,0.2457982890125747,0.27800298324457984,0.22062553757135037
2,0.011755233494363929,0.013333333333333332,0.005,0.008955223880597014,0.26666666666666666,0.004347826086956522,0.009259259259259259,0.016194029850746267,0.4
3,0.0,0.0,0.6693666666666668,0.0,0.0,0.255,0.08888888888888889,0.08888888888888889,0.09084967320261438
4,0.0,0.0,0.0,0.20588235294117646,0.04225352112676056,0.51726,1.0,1.0,0.005
5,0.2629498845691227,0.16563220976043042,0.0,0.0,0.037500000000000006,0.025,0.046,0.02625,0.10703827444956478
6,0.1325,0.11398428731762064,0.1749086592514471,0.1206318082788671,0.13392045454545454,0.114375,0.08166666666666668,0.07625000000000001,0.34933403080399344
7,1.0,0.47644354583469684,0.17613947322665302,0.1720266899783528,0.056916350877192975,0.15060583410540865,0.0026921049311928852,0.014786310486494527,0.0974146599400149
8,0.014930594137231419,0.5565464895635673,0.26891078270388613,0.1793168253968254,0.34920634920634913,0.07378539682539682,0.40993756550652355,0.46679279749478075,0.25398687156885486
9,0.36,0.0,0.007017543859649122,0.006941176470588235,0.0,0.02,0.02,0.04,0.0
10,0.7636986301369864,0.2636986301369863,0.6428571428571428,1.0,0.330865,0.77825,1.0,1.0,0.07692307692307693
11,0.004666666666666667,0.00876602280111052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.02,0.025,0.025,0.0,0.006666666666666667,0.01625,0.025,0.015438596491228071
13,0.8055555555555556,0.6290849673202614,0.019851851851851853,0.03829284750337382,0.025089605734767026,0.02834008097165992,0.0,0.04626021159769653,0.35636856368563685
14,0.19132,,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.15254237288135594,1.0,1.0,1.0
